YEAR,BANAME,BACODE,BANAMEPCAP,BAHTIAN,BAHTIOZ,BAHTIANT,BAHTIOZT,BANGENAN,BANGENOZ,BANOXAN,BANOXOZ,BASO2AN,BACO2AN,BACH4AN,BAN2OAN,BACO2EQA,BAHGAN,BANOXRTA,BANOXRTO,BASO2RTA,BACO2RTA,BACH4RTA,BAN2ORTA,BAC2ERTA,BAHGRTA,BANOXRA,BANOXRO,BASO2RA,BACO2RA,BACH4RA,BAN2ORA,BAC2ERA,BAHGRA,BANOXCRT,BANOXCRO,BASO2CRT,BACO2CRT,BACH4CRT,BAN2OCRT,BAC2ECRT,BAHGCRT,BACNOXRT,BAONOXRT,BAGNOXRT,BAFSNXRT,BACNXORT,BAONXORT,BAGNXORT,BAFSNORT,BACSO2RT,BAOSO2RT,BAGSO2RT,BAFSS2RT,BACCO2RT,BAOCO2RT,BAGCO2RT,BAFSC2RT,BACCH4RT,BAOCH4RT,BAGCH4RT,BAFCH4RT,BACN2ORT,BAON2ORT,BAGN2ORT,BAFN2ORT,BACC2ERT,BAOC2ERT,BAGC2ERT,BAFSC2ERT,BACHGRT,BAFSHGRT,BACNOXR,BAONOXR,BAGNOXR,BAFSNXR,BACNXOR,BAONXOR,BAGNXOR,BAFSNOR,BACSO2R,BAOSO2R,BAGSO2R,BAFSS2R,BACCO2R,BAOCO2R,BAGCO2R,BAFSC2R,BACCH4R,BAOCH4R,BAGCH4R,BAFCH4R,BACN2OR,BAON2OR,BAGN2OR,BAFN2OR,BACC2ER,BAOC2ER,BAGC2ER,BAFSC2ER,BACHGR,BAFSHGR,BANBNOX,BANBNXO,BANBSO2,BANBCO2,BANBCH4,BANBN2O,BANBC2E,BANBHG,BAGENACL,BAGENAOL,BAGENAGS,BAGENANC,BAGENAHY,BAGENABM,BAGENAWI,BAGENASO,BAGENAGT,BAGENAOF,BAGENAOP,BAGENATN,BAGENATR,BAGENATH,BAGENACY,BAGENACN,BACLPR,BAOLPR,BAGSPR,BANCPR,BAHYPR,BABMPR,BAWIPR,BASOPR,BAGTPR,BAOFPR,BAOPPR,BATNPR,BATRPR,BATHPR,BACYPR,BACNPR,BANBGNCL,BANBGNOL,BANBGNGS,BANBGNNC,BANBGNHY,BANBGNBM,BANBGNWI,BANBGNSO,BANBGNGT,BANBGNOF,BANBGNOP,BANBCLPR,BANBOLPR,BANBGSPR,BANBNCPR,BANBHYPR,BANBBMPR,BANBWIPR,BANBSOPR,BANBGTPR,BANBOFPR,BANBOPPR
2021,Portland General Electric Company,PGE,3676,80574765,34069881,113384063,48823284,13133628,5651332,10586,4486,52,4754938,265721,30132,4762749,--,1.612,1.588,0.008,724.086,0.02,0.002,725.275,--,0.263,0.263,0.001,118.025,0.003,0,118.219,--,2.247,2.212,0.011,1009.066,0.028,0.003,1010.724,--,0,0,2.125,2.125,0,0,2.131,2.131,0,0,0.01,0.01,0,0,998.992,998.992,0,0,0.016,0.0162,0,0,0.0016,0.0016,0,0,999.88,999.88,--,--,0,0,0.252,0.252,0,0,0.253,0.253,0,0,0.001,0.001,0,0,118.465,118.465,0,0,0.0019,0.0019,0,0,0.0002,0.0002,0,0,118.571,118.571,--,--,4.566,4.19,0.015,1071.178,0.033,0.004,1073.152,--,0,208,9341532,0,1504317,47223,1982311,222570,0,35743,-276,9377207,3756421,2252104,9424430,3709198,0,0,0.711,0,0.115,0.004,0.151,0.017,0,0.003,0,0.714,0.286,0.171,0.718,0.282,0,0,2836734,0,0,27101,0,0,0,0,0,0,0,0.991,0,0,0.009,0,0,0,0,0
2021,PowerSouth Energy Cooperative,AEC,1343,35527200,16979915,35750113,17072230,4636140,2185910,357,170,19,2083443,81140,8123,2085668,--,0.154,0.156,0.008,898.784,0.018,0.002,899.743,--,0.02,0.02,0.001,117.287,0.002,0,117.412,--,0.155,0.157,0.008,903.697,0.018,0.002,904.662,--,0,0,0.156,0.156,0,0,0.158,0.158,0,0,0.005,0.005,0,0,911.304,911.304,0,0,0.018,0.0177,0,0,0.0018,0.0018,0,0,912.277,912.277,--,--,0,0,0.02,0.02,0,0,0.02,0.02,0,0,0.001,0.001,0,0,118.867,118.867,0,0,0.0023,0.0023,0,0,0.0002,0.0002,0,0,118.994,118.994,--,--,0.294,0.288,0.005,1072.111,0.021,0.002,1073.248,--,0,1504,4570939,0,25208,38489,0,0,0,0,0,4572443,63697,38489,4610932,25208,0,0,0.986,0,0.005,0.008,0,0,0,0,0,0.986,0.014,0.008,0.995,0.005,0,0,1252123,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,Public Service Company of Colorado,PSCO,13616,173020000,82132673,307306094,135989282,32979088,14628465,4910,2341,3847,13677839,2129076,299192,13749032,--,0.298,0.32,0.233,829.486,0.065,0.009,833.803,--,0.057,0.057,0.044,158.107,0.012,0.002,158.93,--,0.553,0.594,0.433,1540.079,0.12,0.017,1548.095,--,0.732,91.465,0.397,0.538,0.748,91.344,0.4,0.537,1.051,7.969,0.007,0.435,2302.046,4488.635,1034.066,1553.372,0.255,0.182,0.019,0.1157,0.0371,0.0364,0.0019,0.0163,2319.462,4504.016,1035.121,1561.126,--,--,0.065,3.328,0.046,0.055,0.067,3.328,0.046,0.056,0.094,0.29,0.001,0.045,205.484,163.326,118.904,159.753,0.0228,0.0066,0.0022,0.0119,0.0033,0.0013,0.0002,0.0017,207.038,163.885,119.025,160.55,--,--,0.559,0.557,0.276,1377.957,0.084,0.012,1383.516,--,7004232,15500,10591079,0,181566,151773,13706790,1328212,0,0,-64,17610747,15368341,15186775,17762520,15216568,0.212,0,0.321,0,0.006,0.005,0.416,0.04,0,0,0,0.534,0.466,0.46,0.539,0.461,3443639,1087,8590774,0,0,33672,0,0,0,0,0,0.285,0,0.712,0,0,0.003,0,0,0,0,0
2021,Public Service Company of New Mexico,PNM,5619,95143583,44534035,144973955,61941036,14640765,6237912,7623,3296,968,8299206,1378549,197374,8345847,--,1.041,1.057,0.132,1133.712,0.094,0.013,1140.083,--,0.16,0.148,0.02,174.456,0.014,0.002,175.437,--,1.693,1.718,0.215,1843.089,0.153,0.022,1853.447,--,2.789,0,0.476,1.708,2.822,0,0.488,1.556,0.394,0,0.006,0.213,2638.236,0,971.981,1859.41,0.275,0,0.017,0.1544,0.04,0,0.0017,0.0221,2657.025,0,972.928,1869.859,--,--,0.222,0,0.058,0.162,0.222,0,0.058,0.15,0.031,0,0.001,0.02,209.741,0,118.602,176.586,0.0219,0,0.0021,0.0147,0.0032,0,0.0002,0.0021,211.234,0,118.717,177.578,--,--,1.528,1.354,0.17,1670.054,0.126,0.018,1678.536,--,4731201,30813,4156694,0,0,87395,4666340,917733,50934,0,-346,8918363,5722402,5722402,9005758,5635007,0.323,0.002,0.284,0,0,0.006,0.319,0.063,0.003,0,0,0.609,0.391,0.391,0.615,0.385,1684879,0,2314101,0,0,9143,0,0,0,0,0,0.42,0,0.577,0,0,0.002,0,0,0,0,0
2021,Public Utility District No. 1 of Chelan County,CHPD,1988,0,0,75318040,32302996,8517250,3652945,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,8517250,0,0,0,0,0,0,0,8517250,0,0,8517250,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Public Utility District No. 2 of Grant County Washington,GCPD,1236,0,0,44191398,18523196,4997331,2094673,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,4997331,0,0,0,0,0,0,0,4997331,0,0,4997331,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,PUD No. 1 of Douglas County,DOPD,774,0,0,36029257,15373786,4074325,1738526,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,0,0,0,0,0,0,0,--,,,,,,,,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,--,0,0,0,0,4074325,0,0,0,0,0,0,0,4074325,0,0,4074325,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,Puget Sound Energy,PSEI,2966,56157262,26273087,79082700,35177234,10398011,4607667,1436,740,59,3258653,184257,20279,3263978,--,0.276,0.321,0.011,626.784,0.018,0.002,627.808,--,0.051,0.056,0.002,116.055,0.003,0,116.244,--,0.368,0.428,0.015,834.962,0.024,0.003,836.326,--,0,36.286,0.362,0.364,0,45.833,0.409,0.409,0,3.28,0.011,0.011,0,1847.912,856.034,856.103,0,0.075,0.017,0.0165,0,0.015,0.0017,0.0017,0,1854.244,856.941,857.009,--,--,0,3.207,0.05,0.05,0,3.198,0.056,0.056,0,0.29,0.002,0.002,0,163.326,118.645,118.65,0,0.0066,0.0023,0.0023,0,0.0013,0.0002,0.0002,0,163.885,118.77,118.775,--,--,0.499,0.601,0.018,875.827,0.026,0.003,877.297,--,0,5707,7369018,0,1164308,193182,1427703,484,0,237716,-106,7612334,2785677,1621369,7805516,2592495,0,0.001,0.709,0,0.112,0.019,0.137,0,0,0.023,0,0.732,0.268,0.156,0.751,0.249,0,525,2392857,0,0,61803,0,0,0,0,0,0,0,0.975,0,0,0.025,0,0,0,0,0
2021,Salt River Project,SRP,12773,209074284,108050160,219789350,113179396,59870642,28103500,7588,3955,232,14270343,1249142,166805,14310812,--,0.253,0.281,0.008,476.706,0.021,0.003,478.058,--,0.073,0.073,0.002,136.51,0.006,0.001,136.897,--,0.564,0.626,0.017,1060.312,0.046,0.006,1063.319,--,2.026,0,0.352,0.564,2.015,0,0.338,0.567,0.091,0,0.007,0.017,2534.161,0,846.947,1060.175,0.271,0,0.014,0.0464,0.0394,0,0.0014,0.0062,2552.658,0,847.713,1063.181,--,--,0.168,0,0.049,0.073,0.168,0,0.048,0.073,0.007,0,0.001,0.002,209.683,0,118.596,136.51,0.0224,0,0.002,0.006,0.0033,0,0.0002,0.0008,211.214,0,118.703,136.897,--,--,0.507,0.516,0.017,1070.447,0.047,0.006,1073.511,--,3388989,13468,23519499,31629862,208509,0,118509,996503,0,0,-4697,58547121,1323521,1115012,26917259,32953383,0.057,0,0.393,0.528,0.003,0,0.002,0.017,0,0,0,0.978,0.022,0.019,0.45,0.55,1856493,0,12597859,0,0,0,0,0,0,0,0,0.128,0,0.872,0,0,0,0,0,0,0,0
2021,Seattle City Light,SCL,2027,135529,48962,53175092,21872422,6021304,2477948,146,60,0,4191,307,31,4200,--,0.049,0.049,0,1.392,0,0,1.395,--,2.161,2.466,0.005,61.849,0.002,0,61.974,--,12.522,12.545,0.028,358.399,0.013,0.001,359.119,--,0,0,0.887,0.887,0,0,0.629,0.629,0,0,0.019,0.019,0,0,658.4,658.4,0,0,0.013,0.0125,0,0,0.0013,0.0013,0,0,659.084,659.084,--,--,0,0,0.157,0.157,0,0,0.158,0.158,0,0,0.003,0.003,0,0,116.928,116.928,0,0,0.0022,0.0022,0,0,0.0002,0.0002,0,0,117.049,117.049,--,--,11.807,11.275,0.028,376.849,0.013,0.001,377.567,--,0,127,12605,0,5997915,10657,0,0,0,0,0,12732,6008572,10657,23389,5997915,0,0,0.002,0,0.996,0.002,0,0,0,0,0,0.002,0.998,0.002,0.004,0.996,0,0,12732,0,0,9512,0,0,0,0,0,0,0,0.572,0,0,0.428,0,0,0,0,0
2021,Seminole Electric Cooperative,SEC,2284,95837059,46038539,95837059,46038539,10756992,5187144,2425,1146,5063,8518209,1677493,241066,8575097,--,0.451,0.442,0.941,1583.753,0.156,0.022,1594.33,--,0.051,0.05,0.106,177.764,0.018,0.003,178.952,--,0.451,0.442,0.941,1583.753,0.156,0.022,1594.33,--,0.588,0,0.239,0.451,0.553,0,0.251,0.442,1.542,0,0.004,0.942,2054.817,0,852.786,1585.669,0.246,0,0.016,0.1561,0.0358,0,0.0016,0.0224,2071.631,0,853.652,1596.259,--,--,0.059,0,0.033,0.051,0.056,0,0.035,0.05,0.154,0,0.001,0.106,205.2,0,118.857,178.05,0.0246,0,0.0022,0.0175,0.0036,0,0.0002,0.0025,206.879,0,118.978,179.239,--,--,0.463,0.452,0.995,1626.893,0.164,0.024,1638.029,--,6530071,20587,4193333,0,0,13001,0,0,0,0,0,10743991,13001,13001,10756992,0,0.607,0.002,0.39,0,0,0.001,0,0,0,0,0,0.999,0.001,0.001,1,0,3021773,0,1670429,0,0,0,0,0,0,0,0,0.644,0,0.356,0,0,0,0,0,0,0,0
2021,South Carolina Electric & Gas Company,SCEG,7985,142274959,64360148,161211291,73612919,25392957,11899931,5653,2225,1639,10248447,1516203,218761,10299995,--,0.445,0.374,0.129,807.188,0.06,0.009,811.248,--,0.079,0.069,0.023,144.065,0.011,0.002,144.79,--,0.671,0.563,0.195,1216.132,0.09,0.013,1222.249,--,1.641,32.758,0.316,0.667,1.477,33.286,0.253,0.562,0.367,2.909,0.09,0.163,1934.784,1636.97,1016.926,1260.55,0.249,0.066,0.03,0.088,0.0359,0.0133,0.0036,0.0122,1951.69,1642.576,1018.76,1266.385,--,--,0.169,3.268,0.039,0.078,0.148,3.27,0.033,0.068,0.038,0.29,0.011,0.019,199.165,163.326,125.473,147.744,0.0256,0.0066,0.0037,0.0103,0.0037,0.0013,0.0004,0.0014,200.906,163.885,125.7,148.428,--,--,0.756,0.64,0.195,1304.083,0.103,0.015,1311.016,--,4765684,27164,11306135,6552773,128212,746329,0,1857804,0,7596,1260,22660612,2732345,2604133,16854168,8538789,0.188,0.001,0.445,0.258,0.005,0.029,0,0.073,0,0,0,0.892,0.108,0.103,0.664,0.336,3347075,132,7003497,0,0,261273,0,0,0,0,0,0.315,0,0.66,0,0,0.025,0,0,0,0,0
2021,South Carolina Public Service Authority,SC,5530,167946302,78543085,174134080,81202702,16956357,7820264,5381,2472,6572,14601905,3146057,454053,14708884,--,0.635,0.632,0.775,1722.293,0.186,0.027,1734.911,--,0.064,0.063,0.078,173.888,0.019,0.003,175.162,--,0.662,0.659,0.808,1796.426,0.194,0.028,1809.587,--,0.812,-51.955,0.169,0.605,0.803,-28.303,0.114,0.604,1.136,-21.652,0.005,0.77,2319.739,-7070.215,981.325,1885.574,0.252,-0.286,0.018,0.1761,0.0366,-0.0573,0.0018,0.0253,2336.953,-7094.449,982.332,1897.529,--,--,0.072,1.2,0.021,0.059,0.071,1.223,0.014,0.058,0.101,0.5,0.001,0.075,205.2,163.326,118.816,182.75,0.0223,0.0066,0.0022,0.0171,0.0032,0.0013,0.0002,0.0025,206.723,163.886,118.938,183.909,--,--,0.685,0.681,0.913,1975.32,0.202,0.029,1989.133,--,10399701,45775,5038997,0,503585,738868,0,196153,0,33279,0,15517752,1438606,935021,16256619,699738,0.613,0.003,0.297,0,0.03,0.044,0,0.012,0,0.002,0,0.915,0.085,0.055,0.959,0.041,8176690,0,2343523,0,0,264434,0,0,0,0,0,0.758,0,0.217,0,0,0.025,0,0,0,0,0
2021,Southeastern Power Administration,SEPA,1437,22223,8996,14282329,5557014,1948014,708827,1,0,0,0,1568,206,50,--,0.001,0.001,0,0,0.001,0,0.052,--,0.107,0.106,0.025,0,0.071,0.009,4.523,--,0.665,0.74,0.156,0,0.44,0.058,28.234,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,--,--,0.665,0.665,0.156,0,0.44,0.058,28.234,--,0,0,0,0,1897488,3560,0,46966,0,0,0,0,1948014,50526,3560,1944454,0,0,0,0,0.974,0.002,0,0.024,0,0,0,0,1,0.026,0.002,0.998,0,0,0,0,0,3328,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2021,Southern Company Services Inc. - Trans,SOCO,69719,1518798489,727298131,1650102484,784362623,246840283,112160232,47509,20944,26469,110128321,16889757,2465642,110698211,--,0.385,0.373,0.214,892.304,0.068,0.01,896.922,--,0.063,0.058,0.035,145.02,0.011,0.002,145.771,--,0.518,0.502,0.288,1200.152,0.092,0.013,1206.363,--,0.876,2.19,0.243,0.49,0.757,2.227,0.254,0.465,0.44,1.426,0.005,0.175,1910.395,1341.548,862.024,1268.011,0.185,0.062,0.018,0.0828,0.0267,0.0107,0.0019,0.0116,1922.979,1346.278,862.917,1273.459,--,--,0.088,0.331,0.033,0.059,0.074,0.328,0.034,0.054,0.044,0.216,0.001,0.021,190.945,202.899,118.183,152.023,0.0185,0.0094,0.0024,0.0099,0.0027,0.0016,0.0003,0.0014,192.203,203.614,118.305,152.676,--,--,0.772,0.652,0.401,1398.847,0.105,0.015,1405.925,--,48764788,211450,124389790,48934913,8672268,10078366,0,5709201,0,78957,551,222380448,24459835,15787567,183523901,63316382,0.198,0.001,0.504,0.198,0.035,0.041,0,0.023,0,0,0,0.901,0.099,0.064,0.743,0.257,29891136,150716,31313054,0,0,2529781,0,0,0,179882,0,0.467,0.002,0.489,0,0,0.039,0,0,0,0.003,0
2021,Southwest Power Pool,SWPP,94908,1461026836,741419888,2351987045,1083965299,264324731,120108910,94017,46996,114690,131244105,25079362,3618797,132096798,--,0.711,0.783,0.868,993.052,0.095,0.014,999.504,--,0.129,0.127,0.157,179.66,0.017,0.002,180.827,--,1.266,1.393,1.545,1767.707,0.169,0.024,1779.192,--,1.495,26.283,0.779,1.268,1.496,22.59,0.755,1.252,2.328,2.783,0.022,1.543,2190.159,2898.142,1010.557,1788.711,0.248,0.102,0.019,0.1702,0.0361,0.0203,0.002,0.0245,2207.124,2906.744,1011.624,1800.253,--,--,0.141,1.479,0.092,0.128,0.141,1.745,0.088,0.126,0.219,0.157,0.003,0.156,206.439,163.054,118.981,180.802,0.0234,0.0057,0.0023,0.0172,0.0034,0.0011,0.0002,0.0025,208.038,163.538,119.107,181.968,--,--,1.37,1.337,1.406,1734.383,0.155,0.022,1744.914,--,90698526,507713,55453221,15455354,9553487,1266927,90010727,814350,0,277244,287183,162679241,101645491,92092004,148490814,115833918,0.343,0.002,0.21,0.058,0.036,0.005,0.341,0.003,0,0.001,0.001,0.615,0.385,0.348,0.562,0.438,54635979,100773,36107396,0,0,554201,0,0,0,0,0,0.598,0.001,0.395,0,0,0.006,0,0,0,0,0
2021,Southwestern Power Administration,SPA,2498,18983546,8043862,75110412,34810958,8057731,3739724,1104,479,4800,1990541,433951,63128,2005371,--,0.274,0.256,1.191,494.07,0.054,0.008,497.751,--,0.116,0.119,0.506,209.712,0.023,0.003,211.275,--,1.287,1.204,5.6,2322.164,0.253,0.037,2339.465,--,1.266,30.996,24.469,1.287,1.31,30.923,24.456,1.341,5.603,2.803,0.036,5.6,2322.864,1579.423,1233.069,2322.164,0.253,0.064,0.023,0.2531,0.0368,0.0128,0.0023,0.0368,2340.176,1584.833,1234.342,2339.466,--,--,0.114,3.205,2.32,0.116,0.116,3.204,2.319,0.119,0.506,0.29,0.003,0.506,209.76,163.326,116.889,209.712,0.0229,0.0066,0.0022,0.0229,0.0033,0.0013,0.0002,0.0033,211.323,163.885,117.009,211.275,--,--,1.517,1.67,5.567,2314.665,0.251,0.037,2331.851,--,1711636,2198,550,0,4826133,0,1484215,32999,0,0,0,1714384,6343347,1517214,1714384,6343347,0.212,0,0,0,0.599,0,0.184,0.004,0,0,0,0.213,0.787,0.188,0.213,0.787,144929,807,550,0,0,0,0,0,0,0,0,0.991,0.006,0.004,0,0,0,0,0,0,0,0
2021,Tampa Electric Company,TEC,8732,165805494,79537915,185598511,84697108,23224210,11174084,3349,1535,1788,10472231,1292583,164594,10512913,--,0.288,0.275,0.154,901.837,0.056,0.007,905.341,--,0.04,0.039,0.022,126.319,0.008,0.001,126.81,--,0.305,0.29,0.163,953.783,0.059,0.007,957.488,--,0.972,0,0.102,0.24,1.003,0,0.089,0.229,0.857,0,0.006,0.141,1893.456,0,795.481,969.796,0.129,0,0.016,0.0342,0.0181,0,0.0016,0.0042,1902.071,0,796.374,971.915,--,--,0.077,0,0.015,0.031,0.081,0,0.013,0.03,0.068,0,0.001,0.019,150.692,0,118.852,127.182,0.0103,0,0.0024,0.0045,0.0014,0,0.0002,0.0006,151.378,0,118.986,127.46,--,--,0.313,0.305,0.199,988.27,0.052,0.007,991.539,--,1327008,4824,19284589,0,0,166283,0,1264854,0,203236,973416,21793073,1431137,1431137,21959356,1264854,0.057,0,0.83,0,0,0.007,0,0.054,0,0.009,0.042,0.938,0.062,0.062,0.946,0.054,3279067,0,11148715,0,0,114878,0,0,0,0,0,0.225,0,0.767,0,0,0.008,0,0,0,0,0
2021,Tennessee Valley Authority,TVA,42247,680432148,328296010,875410011,407790223,165430587,74437701,20965,9932,32101,53738148,8091121,1158091,54010124,--,0.253,0.267,0.388,649.676,0.049,0.007,652.964,--,0.062,0.061,0.094,157.953,0.012,0.002,158.752,--,0.541,0.569,0.828,1385.449,0.104,0.015,1392.461,--,1.211,65.651,0.173,0.536,1.172,67.644,0.158,0.534,2.294,5.89,0.006,0.806,2382.761,3335.982,873.943,1401.637,0.268,0.135,0.017,0.1045,0.039,0.0269,0.0018,0.0148,2401.092,3347.376,874.814,1408.614,--,--,0.106,3.228,0.023,0.061,0.103,3.235,0.021,0.06,0.2,0.29,0.001,0.092,208.226,164.015,118.434,159.268,0.0234,0.0066,0.0022,0.0119,0.0034,0.0013,0.0002,0.0017,209.828,164.575,118.552,160.061,--,--,0.563,0.562,0.858,1473.981,0.116,0.017,1481.773,--,26580749,118028,49629925,66383959,20782292,1240380,28186,661067,0,5973,28,142718662,22711925,1929633,77575083,87855504,0.161,0.001,0.3,0.401,0.126,0.007,0,0.004,0,0,0,0.863,0.137,0.012,0.469,0.531,17826811,109,27366979,0,0,413478,0,0,0,0,0,0.391,0,0.6,0,0,0.009,0,0,0,0,0
2021,Tucson Electric Power Company,TEPC,5477,171048858,82751122,183122681,88709930,17595883,8743370,6524,2890,6047,14190803,2157724,311818,14264236,--,0.742,0.661,0.687,1612.969,0.123,0.018,1621.315,--,0.076,0.07,0.071,165.927,0.013,0.002,166.786,--,0.804,0.717,0.745,1748.656,0.133,0.019,1757.704,--,1.395,0,0.208,0.803,1.357,0,0.218,0.715,1.477,0,0.009,0.744,2282.831,0,1207.92,1746.629,0.259,0,0.006,0.1328,0.0377,0,0.0006,0.0192,2300.552,0,1208.234,1755.668,--,--,0.128,0,0.02,0.076,0.126,0,0.022,0.07,0.136,0,0.001,0.071,209.675,0,118.845,165.927,0.0238,0,0.0006,0.0126,0.0035,0,0.0001,0.0018,211.303,0,118.876,166.786,--,--,0.73,0.658,0.62,1641.236,0.112,0.016,1648.836,--,8101725,25931,8105718,0,0,0,374813,990542,0,0,-2846,16230528,1365355,1365355,16230528,1365355,0.46,0.001,0.461,0,0,0,0.021,0.056,0,0,0,0.922,0.078,0.078,0.922,0.078,3766378,0,5278740,0,0,0,0,0,0,0,0,0.416,0,0.584,0,0,0,0,0,0,0,0
2021,Turlock Irrigation District,TIDC,761,14021220,7232423,15734569,8393820,1766521,954734,57,29,4,833252,29738,2975,834067,--,0.064,0.06,0.005,943.382,0.017,0.002,944.305,--,0.008,0.008,0.001,118.856,0.002,0,118.972,--,0.072,0.068,0.005,1059.488,0.019,0.002,1060.524,--,0,0,0.072,0.072,0,0,0.07,0.07,0,0,0.005,0.005,0,0,1059.488,1059.488,0,0,0.019,0.0189,0,0,0.0019,0.0019,0,0,1060.524,1060.524,--,--,0,0,0.008,0.008,0,0,0.008,0.008,0,0,0.001,0.001,0,0,118.856,118.856,0,0,0.0021,0.0021,0,0,0.0002,0.0002,0,0,118.972,118.972,--,--,0.078,0.076,0.006,1084.612,0.02,0.002,1085.685,--,0,47,1572887,0,193587,0,0,0,0,0,0,1572934,193587,0,1572934,193587,0,0,0.89,0,0.11,0,0,0,0,0,0,0.89,0.11,0,0.89,0.11,0,0,1097946,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2021,Western Area Power Administration - Desert Southwest Region,WALC,7208,61325221,31596520,146923999,70287486,16604016,7979182,1840,987,214,4101639,351790,45946,4112882,--,0.222,0.247,0.026,494.054,0.021,0.003,495.408,--,0.06,0.062,0.007,133.767,0.006,0.001,134.133,--,0.53,0.591,0.062,1181.156,0.051,0.007,1184.394,--,1.677,0,0.067,0.53,1.673,0,0.063,0.553,0.203,0,0.005,0.062,1836.561,0,916.921,1181.156,0.132,0,0.018,0.0507,0.0186,0,0.0018,0.0066,1845.419,0,917.893,1184.394,--,--,0.145,0,0.009,0.06,0.147,0,0.008,0.062,0.018,0,0.001,0.007,158.367,0,118.858,133.767,0.0114,0,0.0023,0.0057,0.0016,0,0.0002,0.0007,159.131,0,118.984,134.133,--,--,0.562,0.58,0.065,1205.08,0.053,0.007,1208.466,--,885408,15,6059701,0,8211185,0,1070180,377527,0,0,0,6945124,9658892,1447707,6945124,9658892,0.053,0,0.365,0,0.495,0,0.064,0.023,0,0,0,0.418,0.582,0.087,0.418,0.582,1513983,0,3441452,0,0,0,0,0,0,0,0,0.306,0,0.694,0,0,0,0,0,0,0,0
2021,Western Area Power Administration - Rocky Mountain Region,WACM,10400,388148018,172937243,437596856,192213822,40882049,17984191,21815,9416,13816,38728984,7990029,1158014,39001403,--,1.067,1.047,0.676,1894.669,0.195,0.028,1907.996,--,0.112,0.109,0.071,199.558,0.021,0.003,200.961,--,1.232,1.209,0.78,2187.336,0.226,0.033,2202.722,--,1.322,11.917,0.625,1.235,1.285,12.376,0.625,1.191,0.896,3.874,0.04,0.782,2354.432,2060.023,1144.525,2191.807,0.256,0.083,0.034,0.2261,0.0372,0.0167,0.0041,0.0328,2371.926,2067.081,1146.581,2207.224,--,--,0.117,0.945,0.069,0.112,0.114,0.946,0.068,0.109,0.08,0.307,0.004,0.071,208.97,163.326,125.671,199.668,0.0227,0.0066,0.0037,0.0206,0.0033,0.0013,0.0004,0.003,210.523,163.885,125.896,201.072,--,--,1.24,1.193,0.753,2089.043,0.203,0.029,2102.836,--,30429102,49798,4854426,0,1519769,17309,3493900,456371,0,6452,54922,35394701,5487349,3967580,35412010,5470040,0.744,0.001,0.119,0,0.037,0,0.085,0.011,0,0,0.001,0.866,0.134,0.097,0.866,0.134,11304851,4421,3414078,0,0,5266,0,0,0,5963,0,0.767,0,0.232,0,0,0,0,0,0,0,0
