YEAR,SUBRGN,SRNAME,SRNAMEPCAP,SRHTIAN,SRHTIOZ,SRHTIANT,SRHTIOZT,SRNGENAN,SRNGENOZ,SRNOXAN,SRNOXOZ,SRSO2AN,SRCO2AN,SRCH4AN,SRN2OAN,SRCO2EQA,SRHGAN,SRNOXRTA,SRNOXRTO,SRSO2RTA,SRCO2RTA,SRCH4RTA,SRN2ORTA,SRC2ERTA,SRHGRTA,SRNOXRA,SRNOXRO,SRSO2RA,SRCO2RA,SRCH4RA,SRN2ORA,SRC2ERA,SRHGRA,SRNOXCRT,SRNOXCRO,SRSO2CRT,SRCO2CRT,SRCH4CRT,SRN2OCRT,SRC2ECRT,SRHGCRT,SRCNOXRT,SRONOXRT,SRGNOXRT,SRFSNXRT,SRCNXORT,SRONXORT,SRGNXORT,SRFSNORT,SRCSO2RT,SROSO2RT,SRGSO2RT,SRFSS2RT,SRCCO2RT,SROCO2RT,SRGCO2RT,SRFSC2RT,SRCCH4RT,SROCH4RT,SRGCH4RT,SRFCH4RT,SRCN2ORT,SRON2ORT,SRGN2ORT,SRFN2ORT,SRCC2ERT,SROC2ERT,SRGC2ERT,SRFSC2ERT,SRCHGRT,SRFSHGRT,SRCNOXR,SRONOXR,SRGNOXR,SRFSNXR,SRCNXOR,SRONXOR,SRGNXOR,SRFSNOR,SRCSO2R,SROSO2R,SRGSO2R,SRFSS2R,SRCCO2R,SROCO2R,SRGCO2R,SRFSC2R,SRCCH4R,SROCH4R,SRGCH4R,SRFCH4R,SRCN2OR,SRON2OR,SRGN2OR,SRFN2OR,SRCC2ER,SROC2ER,SRGC2ER,SRFSC2ER,SRCHGR,SRFSHGR,SRNBNOX,SRNBNXO,SRNBSO2,SRNBCO2,SRNBCH4,SRNBN2O,SRNBC2E,SRNBHG,SRGENACL,SRGENAOL,SRGENAGS,SRGENANC,SRGENAHY,SRGENABM,SRGENAWI,SRGENASO,SRGENAGT,SRGENAOF,SRGENAOP,SRGENATN,SRGENATR,SRGENATH,SRGENACY,SRGENACN,SRCLPR,SROLPR,SRGSPR,SRNCPR,SRHYPR,SRBMPR,SRWIPR,SRSOPR,SRGTPR,SROFPR,SROPPR,SRTNPR,SRTRPR,SRTHPR,SRCYPR,SRCNPR,SRNBGNCL,SRNBGNOL,SRNBGNGS,SRNBGNNC,SRNBGNHY,SRNBGNBM,SRNBGNWI,SRNBGNSO,SRNBGNGT,SRNBGNOF,SRNBGNOP,SRNBCLPR,SRNBOLPR,SRNBGSPR,SRNBNCPR,SRNBHYPR,SRNBBMPR,SRNBWIPR,SRNBSOPR,SRNBGTPR,SRNBOFPR,SRNBOPPR
2021,NEWE,NPCC New England,39852,508980793,235605422,622579424,277476807,103068944,46193027,16865,7300,4825,27796016,7470000,971799,28034172,--,0.327,0.316,0.094,539.367,0.072,0.009,543.989,--,0.066,0.062,0.019,109.222,0.015,0.002,110.158,--,0.528,0.51,0.151,869.739,0.117,0.015,877.191,--,2.535,5.84,0.203,0.231,3.68,4.098,0.199,0.22,1.387,3.067,0.02,0.035,2293.733,2204.392,848.838,859.914,0.2772,0.0699,0.0172,0.0186,0.0403,0.0125,0.0018,0.002,2312.687,2209.856,849.801,860.98,--,--,0.227,0.383,0.029,0.032,0.271,0.255,0.028,0.031,0.124,0.201,0.003,0.005,204.931,144.532,119.551,120.375,0.0248,0.0046,0.0024,0.0026,0.0036,0.0008,0.0003,0.0003,206.625,144.89,119.687,120.524,--,--,0.411,0.361,0.13,900.489,0.073,0.009,905.118,--,578807,243493,55950674,27072626,5840246,5328619,3780159,2457857,0,1720734,95729,85662062,17406881,11566635,63918055,39150888,0.006,0.002,0.543,0.263,0.057,0.052,0.037,0.024,0,0.017,0.001,0.831,0.169,0.112,0.62,0.38,285553,159497,26710938,0,0,1799357,0,0,0,0,0,0.01,0.006,0.922,0,0,0.062,0,0,0,0,0
2021,NWPP,WECC Northwest,79136,1089360734,486028812,2472091085,1053091865,282815849,119082557,78145,34739,48492,89737301,16429445,2346388,90292281,--,0.553,0.583,0.343,634.599,0.058,0.008,638.523,--,0.143,0.143,0.089,164.752,0.015,0.002,165.771,--,1.324,1.398,0.822,1520.475,0.139,0.02,1529.879,--,1.983,1.59,0.676,1.301,1.985,1.488,0.692,1.316,1.555,16.639,0.009,0.81,2283.222,1822.716,908.592,1565.218,0.2585,0.0526,0.0167,0.1317,0.0376,0.0105,0.0017,0.0188,2300.884,1827.149,909.51,1574.104,--,--,0.18,0.196,0.088,0.141,0.179,0.186,0.089,0.14,0.141,2.056,0.001,0.088,207.286,225.242,118.685,169.162,0.0235,0.0065,0.0022,0.0142,0.0034,0.0013,0.0002,0.002,208.889,225.79,118.804,170.123,--,--,1.526,1.513,0.758,1545.746,0.139,0.02,1555.177,--,53734881,532249,59582309,8511288,115371498,3164871,32482354,6539174,1873060,717708,306456,123384891,159430957,44059459,118038475,164777374,0.19,0.002,0.211,0.03,0.408,0.011,0.115,0.023,0.007,0.003,0.001,0.436,0.564,0.156,0.417,0.583,19682631,31386,22461486,0,0,1455139,0,0,0,14156,0,0.451,0.001,0.515,0,0,0.033,0,0,0,0,0
2021,NYCW,NPCC NYC/Westchester,14076,223387775,112952777,225766894,113584941,32499681,14553976,3674,1935,173,13272151,630509,69933,13290453,--,0.226,0.266,0.011,816.756,0.019,0.002,817.882,--,0.033,0.034,0.002,118.826,0.003,0,118.99,--,0.248,0.291,0.012,894.735,0.021,0.002,895.969,--,0,10.206,0.216,0.223,0,11.508,0.238,0.243,0,1.27,0.007,0.008,0,2144.514,892.967,893.789,0,0.0521,0.0145,0.0146,0,0.0076,0.0015,0.0015,0,2148.078,893.768,894.592,--,--,0,0.613,0.029,0.03,0,0.401,0.031,0.031,0,0.076,0.001,0.001,0,128.732,118.927,118.942,0,0.0031,0.0019,0.0019,0,0.0005,0.0002,0.0002,0,128.946,119.034,119.049,--,--,0.309,0.333,0.011,930.849,0.02,0.002,932,--,0,65083,29278908,2821401,0,145417,0,11057,0,177735,80,32343206,156474,156474,29667223,2832458,0,0.002,0.901,0.087,0,0.004,0,0,0,0.005,0,0.995,0.005,0.005,0.913,0.087,0,19278,14129241,0,0,98069,0,0,0,0,0,0,0.001,0.992,0,0,0.007,0,0,0,0,0
2021,NYLI,NPCC Long Island,5868,120510034,61366014,122950512,62587825,11938038,5990556,5444,2773,1576,7228121,1502289,193417,7275719,--,0.912,0.926,0.264,1210.94,0.126,0.016,1218.914,--,0.09,0.09,0.026,119.959,0.012,0.002,120.749,--,0.928,0.942,0.269,1232.774,0.128,0.016,1240.892,--,0,4.606,0.599,0.653,0,6.422,0.623,0.699,0,0.461,0.232,0.235,0,2071.184,1146.285,1158.625,0,0.0679,0.0231,0.0237,0,0.0136,0.0026,0.0028,0,2076.927,1147.64,1160.038,--,--,0,0.361,0.063,0.069,0,0.347,0.064,0.071,0,0.036,0.024,0.025,0,162.212,120.929,121.668,0,0.0053,0.0024,0.0025,0,0.0011,0.0003,0.0003,0,162.661,121.072,121.816,--,--,0.893,0.909,0.324,1317.314,0.04,0.005,1319.797,--,0,603903,10191949,0,0,419316,0,211444,0,512502,-1076,11307278,630760,630760,11726594,211444,0,0.051,0.854,0,0,0.035,0,0.018,0,0.043,0,0.947,0.053,0.053,0.982,0.018,0,144007,6783888,0,0,40275,0,0,0,0,0,0,0.021,0.974,0,0,0.006,0,0,0,0,0
2021,NYUP,NPCC Upstate NY,25578,182150908,85229288,481294212,206149620,85506174,36644959,4291,1960,628,9964947,1302744,161797,10005339,--,0.1,0.107,0.015,233.081,0.015,0.002,234.026,--,0.047,0.046,0.007,109.414,0.007,0.001,109.858,--,0.36,0.384,0.053,836.821,0.055,0.007,840.213,--,0,2.132,0.211,0.242,0,2.017,0.206,0.239,0,0.84,0.014,0.027,0,865.639,850.157,850.408,0,0.0396,0.0193,0.0196,0,0.0099,0.002,0.0022,0,869.587,851.245,851.541,--,--,0,0.257,0.029,0.034,0,0.215,0.028,0.033,0,0.101,0.002,0.004,0,104.435,118.444,118.183,0,0.0048,0.0027,0.0027,0,0.0012,0.0003,0.0003,0,104.911,118.596,118.341,--,--,0.439,0.431,0.062,880.743,0.047,0.006,883.603,--,0,31618,22172593,28355182,28374339,1338577,4156369,804077,0,285455,-12037,50832812,34673362,6299023,23816207,61689967,0,0,0.259,0.332,0.332,0.016,0.049,0.009,0,0.003,0,0.594,0.406,0.074,0.279,0.721,0,249660,10493985,0,0,392182,0,0,0,0,0,0,0.022,0.942,0,0,0.035,0,0,0,0,0
2021,PRMS,Puerto Rico Miscellaneous,6342,183865546,81019049,188035753,82924243,18578947,8256731,29903,12467,30510,14473222,1510125,239405,14527770,--,3.219,3.02,3.284,1558.024,0.081,0.013,1563.896,--,0.325,0.308,0.332,157.433,0.008,0.001,158.026,--,3.303,3.098,3.37,1598.601,0.083,0.013,1604.626,--,2.504,4.431,2.218,3.302,2.519,4.064,2.163,3.1,2.721,5.901,0.355,3.369,2217.168,1690.614,1161.527,1598.384,0.2611,0.0608,0.0227,0.0834,0.038,0.0118,0.0025,0.0132,2235.014,1695.644,1162.846,1604.409,--,--,0.233,0.428,0.232,0.325,0.233,0.397,0.226,0.308,0.253,0.57,0.037,0.332,205.912,163.232,121.373,157.433,0.0243,0.0059,0.0024,0.0082,0.0035,0.0011,0.0003,0.0013,207.569,163.717,121.511,158.026,--,--,3.831,3.575,4.455,1618.059,0.06,0.011,1622.693,--,3257268,6908148,7944397,0,0,0,165727,305856,0,0,-2449,18107364,471583,471583,18107364,471583,0.175,0.372,0.428,0,0,0,0.009,0.016,0,0,0,0.975,0.025,0.025,0.975,0.025,384972,7119329,3059641,0,0,0,0,0,0,0,0,0.036,0.674,0.29,0,0,0,0,0,0,0,0
2021,RFCE,RFC East,79307,1409304227,650512973,1500702073,686425114,290415250,129236298,42972,18856,48960,97693766,14309164,1926849,98159731,--,0.296,0.292,0.337,672.787,0.049,0.007,675.996,--,0.061,0.058,0.069,138.641,0.01,0.001,139.302,--,0.487,0.48,0.555,1106.993,0.081,0.011,1112.273,--,1.422,5.277,0.173,0.419,1.359,3.716,0.163,0.407,2.92,0.369,0.013,0.536,2233.932,1597.944,851.997,1103.007,0.258,0.0343,0.0155,0.0591,0.0375,0.0043,0.0016,0.008,2251.562,1600.091,852.85,1106.873,--,--,0.131,0.408,0.024,0.054,0.126,0.288,0.023,0.052,0.269,0.029,0.002,0.069,206.154,123.662,119.548,141.099,0.0238,0.0027,0.0022,0.0076,0.0035,0.0003,0.0002,0.001,207.781,123.828,119.668,141.593,--,--,0.838,0.76,0.955,1357.299,0.106,0.015,1364.366,--,29968363,229947,141430695,104656850,4084335,2768181,2887662,2283423,0,2111491,-5700,278391647,12023601,7939266,176502977,113912270,0.103,0.001,0.487,0.36,0.014,0.01,0.01,0.008,0,0.007,0,0.959,0.041,0.027,0.608,0.392,20323449,751809,39040771,0,0,1207126,0,0,0,0,0,0.331,0.012,0.637,0,0,0.02,0,0,0,0,0
2021,RFCM,RFC Michigan,29833,669319419,301127108,744603374,326274558,94434454,40171987,33691,14680,54038,57324577,10880447,1552376,57691886,--,0.714,0.731,1.144,1214.061,0.115,0.016,1221.84,--,0.101,0.098,0.161,171.292,0.016,0.002,172.39,--,0.958,0.982,1.537,1630.8,0.155,0.022,1641.25,--,1.259,12.382,0.448,0.932,1.243,12.78,0.44,0.921,2.73,1.99,0.046,1.557,2239.212,1735.391,910.407,1658.276,0.2477,0.0546,0.0168,0.1465,0.0361,0.0108,0.0017,0.021,2256.157,1739.974,911.338,1668.204,--,--,0.117,1.43,0.058,0.099,0.115,1.493,0.055,0.096,0.254,0.23,0.006,0.166,208.512,200.473,118.273,176.281,0.0231,0.0063,0.0022,0.0156,0.0034,0.0012,0.0002,0.0022,210.09,201.002,118.395,177.337,--,--,1.079,1.07,1.816,1717.019,0.16,0.023,1727.848,--,37052568,1140613,29382461,16384335,-261038,1422696,7629388,379374,0,1304140,-83,85264034,9170420,9431458,70302395,24132059,0.391,0.012,0.31,0.173,0,0.015,0.081,0.004,0,0.014,0,0.903,0.097,0.1,0.744,0.256,20668472,116425,14817875,0,0,498423,0,0,0,0,0,0.573,0.003,0.41,0,0,0.014,0,0,0,0,0
2021,RFCW,RFC West,138790,3128162475,1476385836,3439521364,1578683159,521426350,230451464,149082,60920,177388,272740310,49372302,7086179,274411839,--,0.572,0.529,0.68,1046.132,0.095,0.014,1052.543,--,0.095,0.083,0.113,174.377,0.016,0.002,175.446,--,0.881,0.814,1.048,1611.246,0.146,0.021,1621.121,--,1.246,1.505,0.353,0.868,1.019,1.388,0.387,0.775,1.815,3.518,0.021,1.057,2158.192,2476.516,904.661,1629.869,0.2453,0.07,0.0172,0.1473,0.0357,0.0134,0.0018,0.0211,2174.953,2482.253,905.599,1639.841,--,--,0.119,0.115,0.046,0.094,0.097,0.107,0.049,0.082,0.173,0.268,0.003,0.114,206.203,188.754,118.628,176.018,0.0234,0.0053,0.0023,0.0159,0.0034,0.001,0.0002,0.0023,207.805,189.192,118.751,177.095,--,--,1.055,0.955,1.128,1798.831,0.172,0.025,1810.499,--,185455630,1497490,144627913,148434331,5655220,2637129,26977479,1813492,0,3901787,425880,484343031,37083321,31428100,338545830,182880522,0.356,0.003,0.277,0.285,0.011,0.005,0.052,0.003,0,0.007,0.001,0.929,0.071,0.06,0.649,0.351,97025318,547441,49730806,0,0,685785,0,0,0,535954,0,0.653,0.004,0.335,0,0,0.005,0,0,0,0.004,0
2021,RMPA,WECC Rockies,23374,425286052,192532119,642180576,280634931,66044054,29000430,20068,8573,11353,38267892,7185953,1030737,38511296,--,0.608,0.591,0.344,1158.86,0.109,0.016,1166.231,--,0.094,0.089,0.053,179.963,0.017,0.002,181.108,--,0.965,0.938,0.546,1839.465,0.173,0.025,1851.165,--,1.225,22.788,0.471,0.961,1.158,23.908,0.474,0.897,0.843,4.304,0.018,0.548,2284.523,2324.594,1071.104,1849.435,0.254,0.0941,0.0239,0.1714,0.0369,0.0188,0.0026,0.0246,2301.876,2332.558,1072.481,1861.057,--,--,0.111,1.601,0.053,0.094,0.106,1.615,0.054,0.089,0.077,0.302,0.002,0.054,207.645,163.326,121.134,180.812,0.0231,0.0066,0.0027,0.0168,0.0034,0.0013,0.0003,0.0024,209.222,163.885,121.289,181.948,--,--,0.859,0.807,0.402,1614.205,0.128,0.018,1622.804,--,26212804,27853,15136584,0,6218312,169082,16494058,1724051,0,6452,54858,41438551,24605503,18387191,41607633,24436421,0.397,0,0.229,0,0.094,0.003,0.25,0.026,0,0,0.001,0.627,0.373,0.278,0.63,0.37,10206095,5876,11863954,0,0,38937,0,0,0,5963,0,0.461,0,0.536,0,0,0.002,0,0,0,0,0
2021,SPNO,SPP North,26828,374325907,189646670,618703719,283628475,73370171,33162072,19939,9278,6382,36381645,7929751,1148888,36651951,--,0.544,0.56,0.174,991.729,0.108,0.016,999.097,--,0.107,0.098,0.034,194.385,0.021,0.003,195.829,--,1.073,1.105,0.343,1957.831,0.213,0.031,1972.378,--,0.969,29.259,1.332,1.075,0.961,25.968,0.988,0.982,0.401,2.127,0.074,0.343,2170.873,3263.583,1019.482,1961.541,0.2573,0.1182,0.0206,0.2138,0.0374,0.0235,0.0023,0.031,2188.459,3273.537,1020.676,1976.115,--,--,0.093,1.46,0.156,0.107,0.093,1.656,0.119,0.098,0.039,0.106,0.009,0.034,208.78,162.864,119.523,194.806,0.0247,0.0059,0.0024,0.0212,0.0036,0.0012,0.0003,0.0031,210.471,163.361,119.663,196.253,--,--,1.192,1.042,0.35,1926.223,0.204,0.029,1940.098,--,29795058,313593,6981817,8574732,151476,69803,27379680,99035,0,0,4978,45670177,27699994,27548518,37165248,36204923,0.406,0.004,0.095,0.117,0.002,0.001,0.373,0.001,0,0,0,0.622,0.378,0.375,0.507,0.493,17415310,52015,5171813,0,0,8541,0,0,0,0,0,0.769,0.002,0.228,0,0,0,0,0,0,0,0
2021,SPSO,SPP South,56228,936855526,479824961,1384262400,655012673,148803953,69497335,57526,30327,70930,76753129,11912470,1720864,77158444,--,0.773,0.873,0.953,1031.601,0.08,0.012,1037.048,--,0.123,0.126,0.151,163.853,0.013,0.002,164.718,--,1.169,1.32,1.441,1559.802,0.121,0.017,1568.039,--,1.643,30.304,0.696,1.173,1.698,28.721,0.723,1.221,2.827,3.279,0.031,1.432,2187.05,1941.71,993.882,1591.58,0.2241,0.0754,0.0195,0.122,0.0327,0.0149,0.0021,0.0174,2202.392,1948.044,994.997,1599.821,--,--,0.152,2.549,0.083,0.122,0.155,2.456,0.086,0.126,0.261,0.276,0.004,0.149,201.998,163.326,118.338,165.527,0.0207,0.0063,0.0023,0.0127,0.003,0.0013,0.0003,0.0018,203.415,163.859,118.471,166.384,--,--,1.306,1.351,1.427,1584.585,0.116,0.017,1592.416,--,39910787,2545676,53563210,0,6076326,1804395,43701387,612277,0,256087,333808,96609568,52194385,46118059,98413963,50389990,0.268,0.017,0.36,0,0.041,0.012,0.294,0.004,0,0.002,0.002,0.649,0.351,0.31,0.661,0.339,30778547,7808,33592865,0,0,599508,0,0,0,0,0,0.474,0,0.517,0,0,0.009,0,0,0,0,0
2021,SRMV,SERC Mississippi Valley,47054,965440511,455888881,996644989,471377706,171263642,77991306,42062,20877,57893,66170857,6885060,958551,66399744,--,0.491,0.535,0.676,772.737,0.04,0.006,775.41,--,0.087,0.092,0.12,137.079,0.007,0.001,137.553,--,0.671,0.732,0.924,1056.202,0.055,0.008,1059.855,--,1.465,0.676,0.53,0.674,1.48,0.673,0.567,0.732,4.501,10.106,0.007,0.922,2316.133,1356.568,857.053,1087.637,0.2447,0.1827,0.0162,0.0544,0.0356,0.0287,0.0016,0.0074,2332.856,1369.7,857.94,1091.19,--,--,0.132,0.112,0.074,0.087,0.132,0.111,0.077,0.092,0.406,1.682,0.001,0.119,208.719,225.771,118.846,140.072,0.0221,0.0304,0.0022,0.007,0.0032,0.0048,0.0002,0.0009,210.226,227.956,118.969,140.529,--,--,0.783,0.858,1.369,1177.033,0.066,0.009,1181.457,--,19018042,1490088,100854648,42576416,2808987,1756556,0,578556,0,1981505,198843,166119542,5144099,2335112,125299683,45963959,0.111,0.009,0.589,0.249,0.016,0.01,0,0.003,0,0.012,0.001,0.97,0.03,0.014,0.732,0.268,11603426,2729093,49278965,0,0,812580,0,0,0,0,0,0.18,0.042,0.765,0,0,0.013,0,0,0,0,0
2021,SRMW,SERC Midwest,33434,884586277,404392121,985230329,437428925,114130604,49981762,65772,26711,151766,88053715,19525556,2830308,88719500,--,1.153,1.069,2.66,1543.034,0.171,0.025,1554.701,--,0.149,0.132,0.343,199.085,0.022,0.003,200.59,--,1.46,1.354,3.369,1954.502,0.217,0.031,1969.28,--,1.57,26.393,0.772,1.462,1.398,32.497,0.789,1.309,3.913,6.325,0.009,3.374,2116.366,2449.438,950.658,1959.641,0.2492,0.0838,0.0177,0.2171,0.0362,0.0167,0.0018,0.0315,2133.398,2456.521,951.635,1974.448,--,--,0.155,1.76,0.096,0.149,0.137,1.731,0.095,0.132,0.386,0.422,0.001,0.343,208.726,163.326,118.528,199.443,0.0246,0.0056,0.0022,0.0221,0.0036,0.0011,0.0002,0.0032,210.406,163.798,118.65,200.95,--,--,1.817,1.698,3.068,1763.198,0.179,0.026,1775.323,--,76961285,109151,12561305,12641139,1943431,154275,9030729,411811,0,57622,259855,102590358,11540246,9596815,90103494,24027110,0.674,0.001,0.11,0.111,0.017,0.001,0.079,0.004,0,0.001,0.002,0.899,0.101,0.084,0.789,0.211,16074888,21750,7855396,0,0,197798,0,0,0,23965,0,0.665,0.001,0.325,0,0,0.008,0,0,0,0.001,0
2021,SRSO,SERC South,71736,1568926443,751613297,1701357610,809215631,253393159,115281962,48725,21508,26818,113001503,17027150,2483958,113575840,--,0.385,0.373,0.212,891.907,0.067,0.01,896.44,--,0.062,0.057,0.034,144.049,0.011,0.002,144.782,--,0.513,0.498,0.282,1189.807,0.09,0.013,1195.854,--,0.876,2.19,0.251,0.486,0.757,2.227,0.261,0.461,0.44,1.426,0.011,0.173,1910.395,1341.548,864.177,1254.871,0.185,0.0622,0.0178,0.0806,0.0267,0.0107,0.002,0.0113,1922.979,1346.278,865.098,1260.175,--,--,0.088,0.331,0.034,0.058,0.074,0.328,0.035,0.054,0.044,0.216,0.002,0.021,190.945,202.899,118.034,150.813,0.0185,0.0094,0.0024,0.0097,0.0027,0.0016,0.0003,0.0014,192.203,203.614,118.16,151.45,--,--,0.769,0.652,0.389,1384.576,0.101,0.015,1391.437,--,48764788,212954,130530117,48934913,8697476,10361946,0,5811458,0,78957,551,228522280,24870880,16173404,189949312,63443847,0.192,0.001,0.515,0.193,0.034,0.041,0,0.023,0,0,0,0.902,0.098,0.064,0.75,0.25,29891136,150716,33861638,0,0,2529781,0,0,0,179882,0,0.449,0.002,0.508,0,0,0.038,0,0,0,0.003,0
2021,SRTV,SERC Tennessee Valley,56713,1157412926,548135000,1360824247,631506401,214888097,97005399,43261,19633,63775,100093412,18610760,2688173,100724866,--,0.403,0.405,0.594,931.586,0.087,0.013,937.463,--,0.075,0.072,0.11,172.961,0.016,0.002,174.052,--,0.686,0.69,1.012,1587.79,0.148,0.021,1597.807,--,1.086,57.599,0.183,0.686,1.042,58.587,0.168,0.663,1.785,5.206,0.006,0.995,2184.883,2944.354,878.076,1604.886,0.2539,0.1188,0.0165,0.1485,0.0369,0.0238,0.0018,0.0213,2202.231,2954.411,878.954,1614.922,--,--,0.102,3.206,0.025,0.074,0.097,3.209,0.023,0.071,0.168,0.29,0.001,0.108,205.344,163.885,118.483,174.296,0.0239,0.0066,0.0022,0.0161,0.0035,0.0013,0.0002,0.0023,206.974,164.445,118.601,175.386,--,--,0.684,0.665,0.96,1636.169,0.151,0.022,1646.442,--,67917641,161605,56268113,66383959,21694887,1655116,28186,702159,0,76403,28,190807750,24080348,2385461,126078907,88809191,0.316,0.001,0.262,0.309,0.101,0.008,0,0.003,0,0,0,0.888,0.112,0.011,0.587,0.413,38571359,152,29191458,0,0,649126,0,0,0,-9824,0,0.564,0,0.427,0,0,0.009,0,0,0,0,0
2021,SRVC,SERC Virginia/Carolina,95470,1475903823,690994325,1689819003,788892166,323326029,144594058,48813,23552,30235,103410187,16875104,2374217,103925859,--,0.302,0.326,0.187,639.665,0.052,0.007,642.855,--,0.066,0.068,0.041,140.131,0.011,0.002,140.83,--,0.557,0.601,0.345,1180.89,0.096,0.014,1186.778,--,1.272,9.105,0.182,0.51,1.278,5.327,0.176,0.53,0.824,4.457,0.024,0.264,1970.334,2119.284,911.861,1227.041,0.2161,0.0753,0.0194,0.0779,0.0314,0.0142,0.0021,0.0108,1985.08,2125.387,912.979,1232.212,--,--,0.124,0.697,0.024,0.061,0.123,0.434,0.023,0.063,0.08,0.341,0.003,0.032,191.613,162.329,120.821,146.723,0.021,0.0058,0.0026,0.0093,0.003,0.0011,0.0003,0.0013,193.047,162.796,120.969,147.342,--,--,0.711,0.731,0.419,1356.968,0.116,0.016,1364.319,--,43250487,601226,123030293,125460651,6109265,7399195,1434433,15182232,0,613121,245126,293200904,30125125,24015860,175139448,148186581,0.134,0.002,0.381,0.388,0.019,0.023,0.004,0.047,0,0.002,0.001,0.907,0.093,0.074,0.542,0.458,37479779,81899,54045227,0,0,3260894,0,0,0,0,0,0.395,0.001,0.57,0,0,0.034,0,0,0,0,0
