YEAR,USNAMEPCAP,USHTIAN,USHTIOZ,USHTIANT,USHTIOZT,USNGENAN,USNGENOZ,USNOXAN,USNOXOZ,USSO2AN,USCO2AN,USCH4AN,USN2OAN,USCO2EQA,USHGAN,USNOXRTA,USNOXRTO,USSO2RTA,USCO2RTA,USCH4RTA,USN2ORTA,USC2ERTA,USHGRTA,USNOXRA,USNOXRO,USSO2RA,USCO2RA,USCH4RA,USN2ORA,USC2ERA,USHGRA,USNOXCRT,USNOXCRO,USSO2CRT,USCO2CRT,USCH4CRT,USN2OCRT,USC2ECRT,USHGCRT,USCNOXRT,USONOXRT,USGNOXRT,USFSNXRT,USCNXORT,USONXORT,USGNXORT,USFSNORT,USCSO2RT,USOSO2RT,USGSO2RT,USFSS2RT,USCCO2RT,USOCO2RT,USGCO2RT,USFSC2RT,USCCH4RT,USOCH4RT,USGCH4RT,USFCH4RT,USCN2ORT,USON2ORT,USGN2ORT,USFN2ORT,USCC2ERT,USOC2ERT,USGC2ERT,USFSC2ERT,USCHGRT,USFSHGRT,USCNOXR,USONOXR,USGNOXR,USFSNXR,USCNXOR,USONXOR,USGNXOR,USFSNOR,USCSO2R,USOSO2R,USGSO2R,USFSS2R,USCCO2R,USOCO2R,USGCO2R,USFSC2R,USCCH4R,USOCH4R,USGCH4R,USFCH4R,USCN2OR,USON2OR,USGN2OR,USFN2OR,USCC2ER,USOC2ER,USGC2ER,USFSC2ER,USCHGR,USFSHGR,USNBNOX,USNBNXO,USNBSO2,USNBCO2,USNBCH4,USNBN2O,USNBC2E,USNBHG,USGENACL,USGENAOL,USGENAGS,USGENANC,USGENAHY,USGENABM,USGENAWI,USGENASO,USGENAGT,USGENAOF,USGENAOP,USGENATN,USGENATR,USGENATH,USGENACY,USGENACN,USCLPR,USOLPR,USGSPR,USNCPR,USHYPR,USBMPR,USWIPR,USSOPR,USGTPR,USOFPR,USOPPR,USTNPR,USTRPR,USTHPR,USCYPR,USCNPR,USNBGNCL,USNBGNOL,USNBGNGS,USNBGNNC,USNBGNHY,USNBGNBM,USNBGNWI,USNBGNSO,USNBGNGT,USNBGNOF,USNBGNOP,USNBCLPR,USNBOLPR,USNBGSPR,USNBNCPR,USNBHYPR,USNBBMPR,USNBWIPR,USNBSOPR,USNBGTPR,USNBOFPR,USNBOPPR
2021,1258286,22542508669,10780196179,29315748726,13537171533,4120144619,1866124658,1080608,489929,1094491,1755800222,291624357,41236030,1765520483,--,0.525,0.525,0.531,852.3,0.071,0.01,857.019,--,0.096,0.091,0.097,155.777,0.013,0.002,156.639,--,0.836,0.836,0.846,1357.769,0.113,0.016,1365.286,--,1.327,4.961,0.414,0.805,1.246,4.558,0.413,0.772,2.003,6.265,0.021,0.837,2150.591,1666.586,893.7,1382.696,0.2394,0.1008,0.0172,0.1031,0.0348,0.0172,0.0018,0.0146,2166.944,1673.972,894.654,1389.611,--,--,0.126,0.501,0.055,0.093,0.118,0.457,0.054,0.088,0.19,0.633,0.003,0.096,204.45,168.302,119.043,159.341,0.0228,0.0102,0.0023,0.0119,0.0033,0.0017,0.0002,0.0017,206.005,169.048,119.17,160.138,--,--,0.949,0.897,0.866,1410.007,0.11,0.016,1417.337,--,900636365,26067180,1582553193,778187988,246429052,53540451,378266790,114984362,15974767,19315148,4189323,3310949197,809195422,562766370,2586301660,1533842959,0.219,0.006,0.384,0.189,0.06,0.013,0.092,0.028,0.004,0.005,0.001,0.804,0.196,0.137,0.628,0.372,456825452,18054954,723138437,0,0,19603445,0,0,0,2726465,0,0.374,0.015,0.593,0,0,0.016,0,0,0,0.002,0
