YEAR,USNAMEPCAP,USHTIAN,USHTIOZ,USHTIANT,USHTIOZT,USNGENAN,USNGENOZ,USNOXAN,USNOXOZ,USSO2AN,USCO2AN,USCH4AN,USN2OAN,USCO2EQA,USHGAN,USNOXRTA,USNOXRTO,USSO2RTA,USCO2RTA,USCH4RTA,USN2ORTA,USC2ERTA,USHGRTA,USNOXRA,USNOXRO,USSO2RA,USCO2RA,USCH4RA,USN2ORA,USC2ERA,USHGRA,USNOXCRT,USNOXCRO,USSO2CRT,USCO2CRT,USCH4CRT,USN2OCRT,USC2ECRT,USHGCRT,USCNOXRT,USONOXRT,USGNOXRT,USFSNXRT,USCNXORT,USONXORT,USGNXORT,USFSNORT,USCSO2RT,USOSO2RT,USGSO2RT,USFSS2RT,USCCO2RT,USOCO2RT,USGCO2RT,USFSC2RT,USCCH4RT,USOCH4RT,USGCH4RT,USFCH4RT,USCN2ORT,USON2ORT,USGN2ORT,USFN2ORT,USCC2ERT,USOC2ERT,USGC2ERT,USFSC2ERT,USCHGRT,USFSHGRT,USCNOXR,USONOXR,USGNOXR,USFSNXR,USCNXOR,USONXOR,USGNXOR,USFSNOR,USCSO2R,USOSO2R,USGSO2R,USFSS2R,USCCO2R,USOCO2R,USGCO2R,USFSC2R,USCCH4R,USOCH4R,USGCH4R,USFCH4R,USCN2OR,USON2OR,USGN2OR,USFN2OR,USCC2ER,USOC2ER,USGC2ER,USFSC2ER,USCHGR,USFSHGR,USNBNOX,USNBNXO,USNBSO2,USNBCO2,USNBCH4,USNBN2O,USNBC2E,USNBHG,USGENACL,USGENAOL,USGENAGS,USGENANC,USGENAHY,USGENABM,USGENAWI,USGENASO,USGENAGT,USGENAOF,USGENAOP,USGENATN,USGENATR,USGENATH,USGENACY,USGENACN,USCLPR,USOLPR,USGSPR,USNCPR,USHYPR,USBMPR,USWIPR,USSOPR,USGTPR,USOFPR,USOPPR,USTNPR,USTRPR,USTHPR,USCYPR,USCNPR,USNBGNCL,USNBGNOL,USNBGNGS,USNBGNNC,USNBGNHY,USNBGNBM,USNBGNWI,USNBGNSO,USNBGNGT,USNBGNOF,USNBGNOP,USNBCLPR,USNBOLPR,USNBGSPR,USNBNCPR,USNBHYPR,USNBBMPR,USNBWIPR,USNBSOPR,USNBGTPR,USNBOFPR,USNBOPPR
2019,1613477,23378372455,10934730869,37839414274,17093146824,4140185857,1861129101,1212642,514048,1120751,1830437294,309115551,43768446,1840756521,--,0.586,0.552,0.541,884.23,0.075,0.011,889.214,--,0.104,0.094,0.096,156.592,0.013,0.002,157.475,--,0.91,0.858,0.841,1373.846,0.116,0.016,1381.591,--,1.501,4.982,0.402,0.877,1.324,4.715,0.416,0.804,1.926,6.592,0.014,0.829,2168.237,1573.621,891.087,1400.878,0.2409,0.1007,0.0175,0.1064,0.035,0.0171,0.0018,0.0151,2184.697,1581.228,892.058,1408.024,--,--,0.142,0.527,0.054,0.1,0.124,0.506,0.054,0.091,0.182,0.697,0.002,0.095,204.49,166.378,118.868,160.389,0.0227,0.0106,0.0023,0.0122,0.0033,0.0018,0.0002,0.0017,206.043,167.182,118.998,161.207,--,--,0.994,0.922,0.882,1420.19,0.114,0.016,1427.829,--,964667533,25163792,1591613856,809409262,282569202,64773372,295942572,72101813,15472717,13447382,5024350,3409326176,730859676,448290474,2664690285,1475495566,0.233,0.006,0.384,0.196,0.068,0.016,0.071,0.017,0.004,0.003,0.001,0.823,0.177,0.108,0.644,0.356,546851110,19413469,790478948,0,0,23914680,0,0,0,3716832,0,0.395,0.014,0.571,0,0,0.017,0,0,0,0.003,0
